antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'22384'}),frozenset({'20727'}),0.05444941080861439,0.07212515237708249,0.030881755383990246,0.5671641791044776,7.863611519865461,1.0,0.02695458333257657,2.143710854852947,0.9230938864134983,0.32271762208067933,0.5335191787940089,0.4976665965944923
frozenset({'22384'}),frozenset({'20725'}),0.05444941080861439,0.07232832182039821,0.030881755383990246,0.5671641791044776,7.841522723461345,1.0,0.026943520876093717,2.143241463380459,0.9227150385633185,0.3220338983050847,0.5334170147946208,0.49706523561965454
frozenset({'22470'}),frozenset({'22469'}),0.05790329134498171,0.06806176351076798,0.030881755383990246,0.5333333333333333,7.836019900497512,1.0,0.026940755261973003,1.99701050676264,0.9260028035367694,0.32478632478632474,0.4992515078846014,0.49353233830845766
frozenset({'21931'}),frozenset({'85099B'}),0.035757822023567656,0.07496952458350264,0.02092645266151971,0.5852272727272727,7.806202266568119,1.0,0.01824570574427134,2.2302104612781304,0.9042300312168857,0.2330316742081448,0.5516118243715432,0.43218003202759303
frozenset({'20728'}),frozenset({'22383'}),0.057496952458350264,0.06603006907761073,0.029256399837464444,0.508833922261484,7.706094047295459,1.0,0.025459872094887474,1.9015359025254397,0.9233206989054155,0.31034482758620685,0.4741093246402055,0.47595542266920354
frozenset({'20726'}),frozenset({'20727'}),0.047541649735879724,0.07212515237708249,0.025802519301097115,0.5427350427350427,7.524906705188394,1.0,0.022373570569638908,2.0291842462033896,0.9103894009835802,0.2748917748917749,0.5071911277297745,0.4502407608041411
frozenset({'22383'}),frozenset({'20727'}),0.06603006907761073,0.07212515237708249,0.035757822023567656,0.5415384615384615,7.508316359696641,1.0,0.030995393229875698,2.0238880904526724,0.9280966341685288,0.3492063492063492,0.5059015344191609,0.5186565547128927
frozenset({'23206'}),frozenset({'22383'}),0.0489638358390898,0.06603006907761073,0.023973994311255586,0.4896265560165975,7.415205872965208,1.0,0.020740908848495693,1.82997360449021,0.9096835747830212,0.26339285714285715,0.45354403060989623,0.42635173954676026
frozenset({'20726'}),frozenset({'20725'}),0.047541649735879724,0.07232832182039821,0.025396180414465664,0.5341880341880342,7.38559973110535,1.0,0.021957572672496307,1.9915153458167598,0.9077576791808873,0.26881720430107525,0.4978697994466719,0.4426558148468261
frozenset({'22382'}),frozenset({'22383'}),0.05790329134498171,0.06603006907761073,0.027427874847622918,0.4736842105263158,7.1737651821862345,1.0,0.023604516520292756,1.7745428687525395,0.9134977116430643,0.28421052631578947,0.4364745886905648,0.4445344129554656
frozenset({'20726'}),frozenset({'22383'}),0.047541649735879724,0.06603006907761073,0.02214546932141406,0.4658119658119658,7.054543063773832,1.0,0.019006290905290348,1.7483917106867126,0.9010865140745843,0.24222222222222223,0.42804578980345787,0.40059829059829055
frozenset({'22411'}),frozenset({'85099B'}),0.040024380333197884,0.07496952458350264,0.021129622104835433,0.5279187817258884,7.04177843808895,1.0,0.018129013339506294,1.959473157602688,0.8937627187627188,0.22510822510822512,0.4896587400955024,0.4048808000770363
frozenset({'23209'}),frozenset({'23203'}),0.060950832994717596,0.065826899634295,0.028037383177570093,0.45999999999999996,6.988024691358024,1.0,0.024025178811400143,1.7299501858624164,0.9125166970820087,0.2839506172839506,0.4219486733362331,0.44296296296296295
frozenset({'20728'}),frozenset({'22382'}),0.057496952458350264,0.05790329134498171,0.023161316537992686,0.40282685512367494,6.956890459363958,1.0,0.019832053748348268,1.5775938967418353,0.9084932097434791,0.25110132158590315,0.3661233083715178,0.4014134275618375
frozenset({'20727'}),frozenset({'20725'}),0.07212515237708249,0.07232832182039821,0.035960991466883384,0.4985915492957747,6.893448330432031,1.0,0.030744300234408502,1.8501317177177452,0.9213901249321156,0.33146067415730346,0.45949794253915965,0.49789128026586493
frozenset({'20728'}),frozenset({'20725'}),0.057496952458350264,0.07232832182039821,0.028443722064201545,0.49469964664310956,6.839639496565689,1.0,0.024285063983101852,1.83588171276103,0.9058787300218645,0.28056112224448904,0.4553025976297383,0.44397903680470086
frozenset({'22383'}),frozenset({'20725'}),0.06603006907761073,0.07232832182039821,0.032303941487200324,0.4892307692307692,6.7640276577355225,1.0,0.02752809740113177,1.8162246711347623,0.9124052738797385,0.30459770114942525,0.4494073250446443,0.4679299913569577
frozenset({'22384'}),frozenset({'22383'}),0.05444941080861439,0.06603006907761073,0.023973994311255586,0.4402985074626865,6.668151549942593,1.0,0.020378695954327574,1.668692943248002,0.8989824681520544,0.2484210526315789,0.40072857379407073,0.40168771526980473
frozenset({'20728'}),frozenset({'20727'}),0.057496952458350264,0.07212515237708249,0.02763104429093864,0.48056537102473496,6.662937341362663,1.0,0.02348406783366226,1.78631688351895,0.901764769283441,0.2709163346613546,0.4401889109226506,0.4318319812870154
frozenset({'23206'}),frozenset({'20727'}),0.0489638358390898,0.07212515237708249,0.023161316537992686,0.4730290456431535,6.5584477821284555,1.0,0.01962979241713188,1.7607703801348276,0.8911594838409845,0.23651452282157678,0.43206677526945514,0.3970779031032669
frozenset({'23206'}),frozenset({'20725'}),0.0489638358390898,0.07232832182039821,0.023161316537992686,0.4730290456431535,6.540025175998881,1.0,0.01961984446186185,1.7603848381203466,0.8907078634419845,0.23602484472049695,0.4319423921716166,0.39662688237213856
frozenset({'22384'}),frozenset({'22382'}),0.05444941080861439,0.05790329134498171,0.020520113774888257,0.376865671641791,6.50853626603823,1.0,0.01736731367727446,1.511867771973323,0.8950929042195153,0.2234513274336283,0.3385664946777864,0.3656258182770359
frozenset({'22382'}),frozenset({'20727'}),0.05790329134498171,0.07212515237708249,0.02600568874441284,0.44912280701754387,6.226992834198171,1.0,0.021829405033021432,1.6843587998250416,0.8910007143627345,0.24999999999999997,0.4063022676024416,0.404843093649617
frozenset({'23209'}),frozenset({'20725'}),0.060950832994717596,0.07232832182039821,0.026818366517675742,0.44,6.083370786516854,1.0,0.02240989505361246,1.6565565681778602,0.8898548444199678,0.25190839694656486,0.3963381515549715,0.4053932584269663
frozenset({'22384'}),frozenset({'23209'}),0.05444941080861439,0.060950832994717596,0.020113774888256806,0.3694029850746268,6.060671641791044,1.0,0.01679503794340018,1.4891430577361873,0.8830852573869334,0.21108742004264391,0.32847284563767054,0.3497014925373134
frozenset({'22382'}),frozenset({'20725'}),0.05790329134498171,0.07232832182039821,0.02519301097114994,0.43508771929824563,6.015454366252711,1.0,0.021004963080289825,1.6421517284545748,0.8850062957835643,0.23984526112185686,0.3910428721826467,0.3917011630199093
frozenset({'23298'}),frozenset({'47566'}),0.05810646078829744,0.06521739130434782,0.021942299878098336,0.37762237762237766,5.790209790209791,1.0,0.018152748087557197,1.5019540791402055,0.878331415971623,0.21643286573146298,0.33420068303789235,0.35703548787660944
frozenset({'23209'}),frozenset({'20727'}),0.060950832994717596,0.07212515237708249,0.025396180414465664,0.41666666666666663,5.776995305164319,1.0,0.021000092297211552,1.5906425959250012,0.8805711813067937,0.23584905660377353,0.37132326107583385,0.3843896713615023
frozenset({'23209'}),frozenset({'22383'}),0.060950832994717596,0.06603006907761073,0.022754977651361235,0.3733333333333333,5.653989743589743,1.0,0.018730389938382115,1.490377549344238,0.8765608580082832,0.2183235867446394,0.32902907693423245,0.3589743589743589
frozenset({'21733'}),frozenset({'85123A'}),0.04388459975619667,0.1139780577001219,0.02783421373425437,0.6342592592592592,5.564748795140951,1.0,0.02283233229109583,2.422541006794603,0.8579480768455241,0.21406250000000004,0.5872102898587649,0.4392330164388988
frozenset({'23203'}),frozenset({'85099B'}),0.065826899634295,0.07496952458350264,0.026818366517675742,0.40740740740740744,5.434306935661949,1.0,0.021883355147286704,1.5609889272653392,0.8734825418166001,0.23529411764705885,0.35938046546436625,0.3825654923215899
frozenset({'20725'}),frozenset({'85099B'}),0.07232832182039821,0.07496952458350264,0.022348638764729784,0.3089887640449438,4.121524923114399,1.0,0.01692621886393195,1.338661988814118,0.816421773583403,0.17886178861788615,0.25298543743228935,0.303545872537377
frozenset({'82482'}),frozenset({'85123A'}),0.06277935798455912,0.1139780577001219,0.02255180820804551,0.3592233009708738,3.1516882127961514,1.0,0.015396338921304823,1.3827312129831433,0.7284407754817468,0.14624505928853757,0.27679364535167184,0.27854213176885934
