CustomerID,Recency_scaled,Frequency_scaled,Monetary_scaled,DBSCAN_label,Recency,Frequency,Monetary
12923,0.1170397163725763,-0.3690702464285427,-0.79117753499615,1,64,1,172.82
12924,0.2686697348046577,0.4649735207179271,0.2226737220130998,0,88,4,933.7
12925,-1.1205877535282016,0.0,0.0441312152030664,0,4,2,694.05
12928,-0.1680633309670091,0.6309297535714574,0.7000237448980985,0,35,5,2062.7
12929,0.8739209951729948,-0.3690702464285427,-1.0202956724423935,1,311,1,117.85
12930,0.2111594441492347,0.0,-0.2640716543479374,0,78,2,415.8
12931,-0.405690800867787,1.5237190142858297,2.516852689129555,-1,21,15,42055.96
12933,-0.3440092352296877,0.2618595071429148,-0.035989161207141,0,24,3,607.53
12935,-1.3670689647314018,0.8927892607143721,0.7279853031069036,0,2,7,2160.7
12936,-0.5025174943015487,0.4649735207179271,0.3012710856689687,0,17,4,1063.9
12937,-0.5593496184885577,0.4649735207179271,0.5098575038737024,0,15,4,1504.27
12938,-0.3250846385913979,-0.3690702464285427,-1.0394090853101066,1,25,1,114.14
12939,0.1170397163725763,1.0000000000000002,1.7396794955095385,0,64,8,11581.8
12940,0.0364335540961874,0.0,0.2003352626484406,0,54,2,899.6899999999999
12942,0.4588606695620659,0.2618595071429148,0.0279166805654178,0,131,3,675.6
12944,-0.1680633309670091,0.0,-0.0389876337391175,0,35,2,604.51
12945,0.8369716576360883,-0.3690702464285427,-0.1994810018082447,1,288,1,462.95
12947,0.5008449957020699,0.7712437491614222,0.5485173110739868,0,143,6,1603.99
12948,-0.5300973070953137,0.8927892607143721,0.7006804865298015,0,16,7,2064.95
12949,-0.2402146898412107,1.0000000000000002,1.123709163228005,0,30,8,4167.22
12950,-1.3670689647314018,0.2618595071429148,0.6321827362163434,0,2,3,1843.0
12951,-0.836971657636088,0.7712437491614222,0.3013672913388137,0,8,6,1064.0700000000002
12952,-1.0326148013968623,0.4649735207179271,0.4613170612364671,0,5,4,1387.79
12953,-0.786133590193662,-0.3690702464285427,-0.4032581215384757,1,9,1,329.85
12955,-1.562712108492176,1.261859507142915,1.203488645182561,0,1,11,4757.16
12956,0.866125747072179,-0.3690702464285427,-1.0720502075466245,1,306,1,108.07
12957,-0.786133590193662,1.0000000000000002,1.1016684651334503,0,9,8,4017.54
12962,-0.8938037818230972,0.0,-0.5316054452550368,0,7,2,266.39000000000004
12963,-0.836971657636088,1.0000000000000002,0.636621173058882,0,8,8,1856.63
12965,0.2740610239969653,-0.3690702464285427,0.1064845718785886,1,89,1,769.8100000000001
12966,-0.786133590193662,-0.3690702464285427,-0.8366798739531787,1,9,1,160.18
12967,0.9416271652029824,0.0,0.5695175019867514,0,358,2,1660.9
12968,0.3838709768396838,-0.3690702464285427,-0.9348618877896782,1,112,1,135.95
12970,-0.8938037818230972,0.4649735207179271,-0.2791970260788791,0,7,4,405.47
12971,-1.2282579451576368,3.0650447521106625,1.7189352090916363,-1,3,86,11189.91
12974,0.6545038133228402,-0.3690702464285427,-0.8971213771809514,1,197,1,144.8
12976,0.6874688981200932,-0.3690702464285427,0.0815738696642969,1,211,1,738.6
12977,0.5425500075866052,-0.3690702464285427,-1.6730112248962237,1,156,1,39.24
12980,0.5456136074837743,1.0959032742893848,1.467682719979262,0,157,9,7374.900000000001
12981,-0.2560362830983483,0.0,-0.3306319848277445,0,29,2,372.22
12982,0.7533202636498529,-0.3690702464285427,-0.3017512239175811,1,242,1,390.54
12984,-0.4764292294121705,-0.3690702464285427,-1.1334845829948166,1,18,1,97.5
12985,-1.8971662718267155,0.0,0.3932038064094046,-1,0,2,1239.38
12987,0.1796112583395553,0.0,-0.0864014843441541,0,73,2,558.7
12988,0.8436042756490602,-0.3690702464285427,-0.1462156346594774,1,292,1,505.82
12989,-1.2282579451576368,1.5237190142858297,1.4296745730221192,0,3,15,6924.11
12990,-0.2248954551540181,0.2618595071429148,-0.2732509879233661,0,31,3,409.5
12991,-0.3637064747277833,0.0,-0.1486703029841469,0,23,2,503.76
12993,-0.3637064747277833,0.4649735207179271,-0.2655773710079443,0,23,4,414.76
12994,-1.1205877535282016,0.2618595071429148,0.2483740195954383,0,4,3,974.42
12995,0.252124730073414,-0.3690702464285427,-0.6705944141280228,1,85,1,211.32
12997,-0.3842421425217144,0.4649735207179271,0.3871042435323565,0,22,4,1226.89
12999,0.6520606923420712,0.2618595071429148,-0.2087359442045743,0,196,3,455.88
13000,0.3575454287574991,0.2618595071429148,-0.1126466932756824,0,106,3,534.85
13001,-1.1205877535282016,1.4021735027328797,1.6381444226053257,0,4,13,9785.97
13002,0.8846270050181589,-0.3690702464285427,-1.0047770046105444,1,318,1,120.95
13003,0.3530147347855537,0.2618595071429148,-0.8798043848164805,0,105,3,149.05
13004,-0.6981606380623229,1.680143859246375,1.3077644213177595,0,11,18,5655.91
13005,0.5921571678236234,0.0,-0.1369171283492326,0,173,2,513.7
13006,0.0536680776831433,-0.3690702464285427,-1.239805510301773,1,56,1,81.57
13008,0.8921312832236181,-0.3690702464285427,-0.6211579425319806,1,323,1,229.47
13011,0.960086287957098,-0.3690702464285427,-1.5237300962156837,1,372,1,50.55
13012,-0.786133590193662,1.0000000000000002,0.5643969204432973,0,9,8,1646.84
13013,-1.562712108492176,1.4021735027328797,1.210262472572489,0,1,13,4810.9400000000005
13014,-0.7401449642023266,1.1826583386441385,1.0127423676839746,0,10,10,3466.28
13015,0.0275798127937651,0.6309297535714574,0.9903174018217574,0,53,5,3339.64
13016,0.1796112583395553,0.2618595071429148,0.1219839853826556,0,73,3,789.89
13017,-0.8938037818230972,-0.3690702464285427,-0.6917396074453437,1,7,1,204.0
13018,-0.5300973070953137,2.065044752110663,1.4596876200375528,0,16,28,7277.7
13021,-1.1205877535282016,1.0959032742893848,0.8432674962345761,0,4,9,2616.38
13023,0.1170397163725763,0.0,0.0405218812751154,0,64,2,689.9000000000001
13026,-1.562712108492176,0.6309297535714574,0.2489545463714404,0,1,5,975.36
13027,0.3881222410176829,0.7712437491614222,1.4286197181635532,0,113,6,6912.0
13028,-0.3842421425217144,0.0,0.0150604018730056,0,22,2,661.3199999999999
13029,-0.2402146898412107,0.2618595071429148,0.3971363979831233,0,30,3,1247.5
13030,-0.6981606380623229,0.0,0.0927477063307601,0,11,2,752.44
13032,0.0185605714510143,0.0,0.2700739941489291,0,52,2,1010.18
13033,0.9402812358425672,-0.3690702464285427,-0.7326389364126665,1,357,1,190.55
13034,0.0364335540961874,0.0,-0.0020604451062475,0,54,2,642.77
13035,0.1796112583395553,0.0,0.2150036217048986,0,73,2,921.88
13037,0.483793208478914,0.2618595071429148,0.187745202057094,0,138,3,881.0699999999999
13038,0.2232229565545395,0.2618595071429148,0.2061752735644821,0,80,3,908.46
13040,-0.836971657636088,0.0,0.0291535741003887,0,8,2,676.99
13043,0.8112542731361055,-0.3690702464285427,-0.1337405106760846,1,273,1,516.42
13044,0.8419546488701645,-0.3690702464285427,-0.0844985342856149,1,291,1,560.47
13045,0.3248990914393916,-0.3690702464285427,-0.4497650608918232,1,99,1,305.28000000000003
13046,-0.2402146898412107,0.0,-0.0147951753921995,0,30,2,629.31
13047,-0.2248954551540181,1.1826583386441385,0.971609974234278,0,31,10,3237.54
13048,-0.5904904464328878,0.4649735207179271,0.6244228542950621,0,14,4,1819.41
13049,0.1170397163725763,0.0,0.010823278884867,0,64,2,656.6800000000001
13050,-0.5904904464328878,1.6309297535714573,1.3267410653671663,0,14,17,5836.86
13052,0.6897395628415309,-0.3690702464285427,-0.3708112905272988,1,212,1,348.15000000000003
13055,0.2111594441492347,0.2618595071429148,0.3809472769080877,0,78,3,1214.41
13058,-0.3440092352296877,0.2618595071429148,-0.5204174932574155,0,24,3,271.4
13059,0.7670234464033656,-0.3690702464285427,-0.7555662702553089,1,249,1,183.4
13060,0.7746825812311168,-0.3690702464285427,-0.445353738826438,1,253,1,307.53
13061,0.1730463222010854,-0.3690702464285427,-0.5730757999459275,1,72,1,248.61
13062,0.639656015275835,-0.3690702464285427,-0.3728342991280788,1,191,1,346.98
13064,-0.6595388019259375,0.4649735207179271,0.3244158445865281,0,12,4,1105.59
13065,0.9613781638636149,-0.3690702464285427,-0.6862959409097851,1,373,1,205.86
13066,-0.3440092352296877,0.0,-0.189368811340103,0,24,2,470.8
13067,0.2349922074091187,-0.3690702464285427,-1.0325389496825792,1,82,1,115.46
13068,-0.7401449642023266,0.0,-0.3780178035397489,0,10,2,344.0
13069,-1.8971662718267155,1.9299470414358544,1.1607512821644346,0,0,24,4431.44
13070,0.6421625942262168,-0.3690702464285427,-0.6229125811058035,1,192,1,228.8
13072,0.7987670418999716,-0.3690702464285427,-0.7763479365670647,1,266,1,177.15
13075,0.4514938797071159,-0.3690702464285427,0.2135193598627621,1,129,1,919.61
13077,-1.562712108492176,0.4649735207179271,0.0728900864157312,0,1,4,728.02
13078,-1.2282579451576368,2.0,1.7917941092131946,0,3,26,12627.94
13079,-1.1205877535282016,0.6309297535714574,-0.6461730332342424,-1,4,5,220.1
13080,0.6085151873315049,-0.3690702464285427,-1.441558955974275,1,179,1,58.08
13081,-0.6981606380623229,1.261859507142915,2.278905278580922,-1,11,11,28337.38
13082,0.4402284178965773,1.0959032742893848,1.0378258397257332,0,126,9,3613.63
13083,-1.1205877535282016,0.0,-0.4527833096944373,0,4,2,303.75
13085,0.5456136074837743,0.0,-0.2636669109979112,0,157,2,416.08
13089,-1.3670689647314018,3.1734172518943025,2.718446370752595,-1,2,97,58762.08
13090,-0.836971657636088,1.4649735207179273,1.5816882243071668,0,8,14,8910.82
13091,-0.2723943026062298,-0.3690702464285427,-0.374846743178385,1,28,1,345.82
13092,0.1596422557462171,0.6309297535714574,-0.1804547224926173,0,70,5,477.83
13093,0.814763491242678,1.0000000000000002,1.5039573195071567,-1,275,8,7832.47
13094,-0.405690800867787,1.3347175194727927,0.6591303086247986,0,21,12,1927.32
13095,0.1596422557462171,-0.3690702464285427,-1.2945535113233453,1,70,1,74.39999999999999
13097,-0.2100476571070129,1.1826583386441385,1.343675656875312,0,32,10,6003.22
13098,-1.562712108492176,2.065044752110663,2.290387370321561,0,1,28,28882.44
13099,0.3248990914393916,-0.3690702464285427,-0.681941422647656,1,99,1,207.36
13101,0.737167613527003,-0.3690702464285427,-1.1113192218136765,1,234,1,101.19
13102,-1.562712108492176,1.9299470414358544,1.3845068666906302,0,1,24,6424.09
13103,-0.1172252635245831,-0.3690702464285427,-0.5844584875121068,1,39,1,243.94
13104,-1.2282579451576368,0.7712437491614222,0.3205309696021399,0,3,6,1098.48
13106,0.466116676415072,-0.3690702464285427,-1.2779971707541395,1,133,1,76.5
13107,-0.0603931393375741,0.4649735207179271,0.5207098154094126,0,44,4,1531.62
13108,0.960086287957098,-0.3690702464285427,-0.3675232938679479,1,372,1,350.06
13109,0.0784178802361909,0.0,0.1194257213527481,0,59,2,786.54
13110,-0.2248954551540181,0.8927892607143721,0.5035788631601101,0,31,7,1488.67
13113,-1.8971662718267155,1.9299470414358544,1.7732834795720411,0,0,24,12245.96
13115,-0.6981606380623229,0.4649735207179271,0.7642539091123132,0,11,4,2294.78
13116,0.483793208478914,-0.3690702464285427,-0.151806773162882,1,138,1,501.14
13117,-0.405690800867787,1.0000000000000002,0.2548209679345028,0,21,8,984.91
13118,-0.4516794268591226,0.6309297535714574,0.3726590177711906,0,19,5,1197.81
13120,0.7453115260541195,-0.3690702464285427,-1.8186844724104123,1,238,1,30.6
13121,0.8041583310922792,-0.3690702464285427,-0.4937364575626671,1,269,1,283.73
13122,0.3001492888863435,0.0,0.2153365879482589,0,94,2,922.39
13124,0.2740610239969653,0.2618595071429148,1.06116152114092,0,89,3,3756.33
13126,-1.1205877535282016,1.0000000000000002,0.7107164437135922,0,4,8,2099.64
13127,0.2050126685039157,-0.3690702464285427,-0.5481029281307449,1,77,1,259.17
13130,0.3001492888863435,-0.3690702464285427,-1.384005021832162,1,94,1,64.0
13131,-0.3637064747277833,0.2618595071429148,0.3065677748798214,0,23,3,1073.3
13132,0.7896454968649371,-0.3690702464285427,-1.271807727542556,1,261,1,77.3
13133,0.8112542731361055,0.0,-1.0625657101561146,0,273,2,109.8
13134,0.252124730073414,0.4649735207179271,0.6158099439000794,0,85,4,1793.58
13135,0.6520606923420712,-0.3690702464285427,0.9446764580523604,1,196,1,3096.0
13136,0.0536680776831433,0.6309297535714574,0.8412446789369793,0,56,5,2607.61
13137,-0.7401449642023266,1.0000000000000002,1.0360993108793886,0,10,8,3603.29
13138,-0.3842421425217144,0.7712437491614222,0.2408947156614582,0,22,6,962.39
13139,-0.5300973070953137,0.8927892607143721,1.2412645609717012,0,16,7,5064.94
13140,0.3664811538104963,0.2618595071429148,-0.2545032101237525,0,108,3,422.47
13141,0.2464812112032003,0.6309297535714574,0.7884315528081629,0,84,5,2388.75
13142,-0.4516794268591226,-0.3690702464285427,-0.446213861458694,1,19,1,307.09
13144,0.9053517091956432,-0.3690702464285427,-1.0563425752143898,1,332,1,110.95
13145,-0.1172252635245831,0.4649735207179271,-0.0252017193177305,0,39,4,618.52
13146,-0.3068743505407743,-0.3690702464285427,-0.6226241553930681,1,26,1,228.91
13147,-0.7401449642023266,0.4649735207179271,0.0601742819664959,0,10,4,712.8000000000001
13148,-0.2560362830983483,1.3347175194727927,1.0493253139454088,0,29,12,3683.26
13149,-0.5904904464328878,0.4649735207179271,0.5749903854589619,0,14,4,1676.06
13151,0.848519585008634,-0.3690702464285427,0.4021216605770769,1,295,1,1257.87
13153,-1.0326148013968623,-0.3690702464285427,-0.1699858838142539,1,5,1,486.22
13155,-0.1956431437607741,0.4649735207179271,0.2467282158058482,0,33,4,971.76
13157,-0.0095550718951481,0.4649735207179271,0.5979637297979203,0,49,4,1741.22
13158,0.3001492888863435,0.4649735207179271,0.3742907173948324,0,94,4,1201.06
13159,-0.836971657636088,0.4649735207179271,0.4790882136579504,0,8,4,1429.35
13160,-0.3842421425217144,-0.3690702464285427,-1.169410982149437,1,22,1,91.8
13161,0.8770041709211447,-0.3690702464285427,-1.0467292112329478,1,313,1,112.75
13162,0.4247866084944239,0.4649735207179271,0.5793695809424427,0,122,4,1688.29
13165,-0.0394109047715109,0.0,0.276771757496811,0,46,2,1021.48
13166,0.8285505824152961,-0.3690702464285427,-0.2620506502264013,1,283,1,417.2
13167,-0.4764292294121705,0.4649735207179271,0.1230803287068171,0,18,4,791.3299999999999
13168,-0.1548429049949843,0.4649735207179271,0.4217715293152408,0,36,4,1299.59
13169,0.1095587081805211,0.0,0.0602418255881939,0,63,2,712.88
13170,-0.3068743505407743,-0.3690702464285427,-1.0679749737771091,1,26,1,108.81
13171,-0.405690800867787,0.2618595071429148,-0.1924296295304634,0,21,3,468.41
13173,-1.1205877535282016,0.0,-0.3613913643339094,0,4,2,353.65
13174,-0.5300973070953137,0.2618595071429148,0.8717008606039344,0,16,3,2742.82
13176,-0.0394109047715109,-0.3690702464285427,-0.1758654860028439,1,46,1,481.49
13177,0.1170397163725763,-0.3690702464285427,-0.4964519587308308,1,64,1,282.45
13178,-0.3068743505407743,1.261859507142915,1.3151302052869789,0,26,11,5725.47
13182,-0.0497879791871749,-0.3690702464285427,-1.0036413871916186,1,45,1,121.18
13183,-0.8938037818230972,1.0959032742893848,1.0926384821587682,0,7,9,3957.78
13184,-0.5904904464328878,1.1826583386441385,0.5724298047095321,0,14,10,1668.95
13185,0.8005708397496115,-0.3690702464285427,-1.3190233837953669,1,267,1,71.4
13186,-0.1172252635245831,0.2618595071429148,0.5378719831092061,0,39,3,1575.89
13187,0.9125428313093802,-0.3690702464285427,-0.6042682156205343,1,337,1,236.02
13188,-0.6981606380623229,-0.3690702464285427,-1.037006046688782,1,11,1,114.6
13189,-0.4764292294121705,0.0,-0.5446150788985208,0,18,2,260.68
13192,0.3052018519412955,0.0,0.2084770402346207,0,95,2,911.94
13193,0.0942394734933288,-0.3690702464285427,-1.0502896277327631,1,61,1,112.08
13194,0.4732651829083049,-0.3690702464285427,-1.4154072736444028,1,135,1,60.7
13196,-0.6981606380623229,0.4649735207179271,0.6172188238580997,0,11,4,1797.78
13198,-0.7401449642023266,0.7712437491614222,1.0013295639237303,0,10,6,3401.24
13199,-1.2282579451576368,2.3347175194727927,1.640059625582491,0,3,38,9817.12
13200,-0.4516794268591226,0.4649735207179271,0.180195814910305,0,19,4,870.09
13203,-0.786133590193662,0.4649735207179271,0.1797597713742572,0,9,4,869.46
13207,-0.5593496184885577,0.0,-0.5691049294152555,0,15,2,250.26000000000005
13208,0.0703081874433432,0.7712437491614222,0.3825517750529412,0,58,6,1217.65
13209,-0.2402146898412107,1.0000000000000002,1.3323670312733489,0,30,8,5891.61
13210,0.2950432585630285,-0.3690702464285427,-0.3616803313696994,1,93,1,353.48
13211,-0.7401449642023266,0.2618595071429148,0.3188512593191313,0,10,3,1095.42
13212,-0.4516794268591226,0.2618595071429148,0.1196476128516973,0,19,3,786.83
13213,0.0536680776831433,0.6309297535714574,0.5163527034046979,0,56,5,1520.5800000000002
13216,0.8005708397496115,-0.3690702464285427,-0.3962132514339135,1,267,1,333.74
13217,0.4247866084944239,0.2618595071429148,-0.113626011982659,0,122,3,533.98
13218,0.4440128715150607,-0.3690702464285427,-1.3967489786196063,1,127,1,62.63999999999999
13220,0.2111594441492347,0.4649735207179271,0.1439816567518968,0,78,4,819.29
13221,0.7493325106808756,0.0,0.1642960285401111,0,240,2,847.4100000000001
13223,0.6617598201758463,0.0,-0.825491839593307,0,200,2,163.20000000000002
13224,0.0863935223647938,0.0,0.7266595244958333,0,60,2,2155.95
13225,-1.2282579451576368,0.8927892607143721,1.3882240431904205,0,3,7,6463.84
13226,0.8112542731361055,-0.3690702464285427,-1.07127710094429,1,273,1,108.21
13227,0.6641544422759992,-0.3690702464285427,-0.551517884562739,1,201,1,257.7
13228,0.22914346473365,-0.3690702464285427,-0.3540439488766765,1,81,1,358.0
13229,0.7183251401742233,-0.3690702464285427,-0.833807509796647,1,225,1,160.95
13230,-1.1205877535282016,1.4649735207179273,0.8745080836832858,0,4,14,2755.63
13232,-0.6595388019259375,0.8927892607143721,0.4349536591921484,0,12,7,1328.35
13233,0.1860880718656259,0.0,-0.0383807785277313,0,74,2,605.12
13235,0.6897395628415309,-0.3690702464285427,0.282398153274185,1,212,1,1031.07
13236,-0.3440092352296877,0.0,0.0866455254948131,0,24,2,744.85
13238,-0.5025174943015487,0.4649735207179271,0.0498959190060709,0,17,4,700.73
13239,0.7896454968649371,-0.3690702464285427,-0.4037866306767579,1,261,1,329.56
13240,0.3102020558878627,0.4649735207179271,0.0171769127022492,0,96,4,663.65
13242,0.3838709768396838,0.2618595071429148,-0.5226340891203496,0,112,3,270.4
13243,0.6689083266690788,-0.3690702464285427,-0.058603159220164,1,203,1,585.12
13244,0.2898826172541031,-0.3690702464285427,-1.0008853202294337,1,92,1,121.74
13245,0.0,-0.3690702464285427,-0.2431817439895015,1,50,1,430.5
13246,-0.4764292294121705,0.7712437491614222,0.6697257524007119,0,18,6,1961.52
13247,-0.5025174943015487,0.4649735207179271,-0.1518307785692851,0,17,4,501.12
13248,0.4325692830688266,0.0,-0.1959450032732196,0,124,2,465.68
13249,0.2898826172541031,0.2618595071429148,0.0589995015653237,0,92,3,711.4100000000001
13253,0.5425500075866052,0.0,0.2820067703346107,0,156,2,1030.4
13255,-0.786133590193662,0.0,-0.2880996210837213,0,9,2,399.51
13258,-0.6981606380623229,0.2618595071429148,0.0254441963204377,0,11,3,672.83
13259,0.0942394734933288,-0.3690702464285427,-0.4949017756549759,1,61,1,283.18
13260,0.0942394734933288,-0.3690702464285427,-0.0875655648881742,1,61,1,557.62
13261,0.8023679195283855,0.0,0.2293425782794637,0,268,2,944.1
13262,0.7933148328966054,-0.3690702464285427,-0.7027467623854707,1,263,1,200.29
13263,-1.562712108492176,2.2618595071429146,1.4727300557282392,0,1,35,7436.93
13265,0.0275798127937651,0.6309297535714574,0.7087104869631382,0,53,5,2092.6600000000003
13266,-0.6981606380623229,1.3347175194727927,1.073533957004176,0,11,12,3834.26
13267,-1.3670689647314018,1.726833027860842,1.1728729224864334,0,2,19,4521.49
13268,-0.5025174943015487,1.261859507142915,0.9598100016911908,0,17,11,3174.75
13269,-1.562712108492176,1.5237190142858297,1.2735008075076066,0,1,15,5343.28
13270,0.9522615430325724,-0.3690702464285427,-0.0536059583902411,1,366,1,590.0
13271,-0.141975066077631,-0.3690702464285427,-0.6701120450663173,1,37,1,211.49
13272,-0.2248954551540181,0.0,-0.5091076502967772,0,31,2,276.56
13273,0.3881222410176829,-0.3690702464285427,-0.9216727870289376,1,113,1,138.98
13276,0.1095587081805211,0.0,-0.0526583056470484,0,63,2,590.9300000000001
13277,-0.5593496184885577,0.4649735207179271,-0.5498893013866984,0,15,4,258.4
13278,-0.1053106986008894,-0.3690702464285427,-0.1038482805180494,1,40,1,542.73
13279,0.2111594441492347,-0.3690702464285427,-0.9269920253385636,1,78,1,137.75
13280,0.4247866084944239,0.2618595071429148,0.1284795595292211,0,122,3,798.46
13282,-0.4764292294121705,0.2618595071429148,0.3387052590748843,0,18,3,1132.14
13283,0.0784178802361909,0.0,-1.1574506341517623,0,59,2,93.66
13284,0.9024449813519584,-0.3690702464285427,-0.7000580369873397,1,330,1,201.19
13285,-0.3637064747277833,0.4649735207179271,0.8642526781922619,0,23,4,2709.12
13291,0.5394668318384552,-0.3690702464285427,-0.3488453441710759,1,155,1,361.11
13292,-0.1294414948306238,0.0,-0.0649916294555866,0,38,2,578.94
13294,0.634603452220883,0.0,0.1827159091242301,0,189,2,873.74
